Time step, Pipe time, Rend time, Save time, Comp time
10, 3.5e-05, 0.251234, 0, 1.09024
10, 0.000673, 0.212424, 0, 1.43877
20, 0.001716, 0.017099, 1e-06, 0.217287
20, 0.000868, 0.016914, 0, 0.20729
30, 0.000661, 0.011318, 1e-06, 0.207662
30, 0.000644, 0.010964, 0, 0.209292
40, 0.000604, 0.011627, 1e-06, 0.206121
40, 0.000628, 0.01243, 1e-06, 0.202538
50, 0.000602, 0.0109, 1e-06, 0.196894
50, 0.000574, 0.011747, 1e-06, 0.135109
60, 0.000669, 0.010867, 1e-06, 0.18752
60, 0.000525, 0.011333, 0, 0.198509
70, 0.000647, 0.011982, 1e-06, 0.189568
70, 0.000531, 0.010979, 0, 0.201593
80, 0.000546, 0.011158, 1e-06, 0.203487
80, 0.000525, 0.011219, 1e-06, 0.16261
90, 0.000545, 0.01135, 1e-06, 0.202798
90, 0.000627, 0.011452, 1e-06, 0.140152
100, 0.000592, 0.011596, 0, 0.15961
100, 0.000848, 0.017316, 0, 0.19916
110, 0.000546, 0.011052, 1e-06, 0.133469
110, 0.000527, 0.011097, 0, 0.207567
120, 0.000658, 0.011176, 1e-06, 0.145782
120, 0.000526, 0.011166, 0, 0.189292
130, 0.000547, 0.012425, 0, 0.192586
130, 0.000651, 0.011572, 1e-06, 0.145482
140, 0.000546, 0.023021, 0, 0.191746
140, 0.000525, 0.011785, 0, 0.141567
150, 0.000591, 0.011298, 0, 0.208905
150, 0.000634, 0.012053, 0, 0.204541
160, 0.00064, 0.011178, 0, 0.213189
160, 0.000633, 0.010821, 1e-06, 0.137517
170, 0.000575, 0.011296, 1e-06, 0.206447
170, 0.000529, 0.011061, 0, 0.135684
180, 0.000545, 0.011595, 1e-06, 0.20835
180, 0.001386, 0.018786, 1e-06, 0.201857
190, 0.000652, 0.010822, 1e-06, 0.211626
190, 0.000569, 0.01104, 1e-06, 0.164935
200, 0.000545, 0.011001, 0, 0.198934
200, 0.000926, 0.012703, 1e-06, 0.193811
210, 0.000648, 0.011435, 1e-06, 0.135322
210, 0.00057, 0.012587, 0, 0.151878
220, 0.000877, 0.014971, 1e-06, 0.192736
220, 0.000571, 0.011222, 1e-06, 0.205069
230, 0.000664, 0.010805, 1e-06, 0.201142
230, 0.000625, 0.012513, 1e-06, 0.195794
240, 0.000668, 0.01132, 0, 0.205691
240, 0.000567, 0.011176, 1e-06, 0.168705
250, 0.000574, 0.011188, 1e-06, 0.201413
250, 0.000635, 0.010532, 0, 0.204009
260, 0.000593, 0.011259, 1e-06, 0.168776
260, 0.000567, 0.011247, 0, 0.206773
270, 0.001855, 0.019888, 1e-06, 0.196037
270, 0.000534, 0.016337, 1e-06, 0.176477
280, 0.000591, 0.011316, 1e-06, 0.164011
280, 0.000633, 0.011435, 1e-06, 0.200903
290, 0.000656, 0.01193, 1e-06, 0.193189
290, 0.000571, 0.011538, 1e-06, 0.147431
300, 0.000594, 0.011524, 1e-06, 0.162087
310, 0.00064, 0.011314, 0, 0.216713
320, 0.00065, 0.011405, 1e-06, 0.181121
330, 0.000522, 0.226028, 0, 1.45511
340, 0.001406, 0.020449, 0, 0.212479
350, 0.00085, 0.016615, 1e-06, 0.205137
360, 0.000568, 0.011684, 0, 0.190219
370, 0.000624, 0.011598, 1e-06, 0.214378
380, 0.000578, 0.011471, 0, 0.197236
390, 0.000598, 0.011165, 1e-06, 0.176965
400, 0.000553, 0.011155, 1e-06, 0.15304
410, 0.000594, 0.011312, 1e-06, 0.205329
420, 0.000555, 0.019272, 0, 0.121614
430, 0.000877, 0.021724, 1e-06, 0.122729
440, 0.000628, 0.010792, 0, 0.169296
450, 0.000618, 0.010906, 0, 0.215681
460, 0.000665, 0.011502, 1e-06, 0.154103
470, 0.000662, 0.011232, 0, 0.200409
480, 0.000599, 0.011218, 0, 0.12631
490, 0.000592, 0.011415, 1e-06, 0.132409
500, 0.000543, 0.010822, 1e-06, 0.199935
510, 0.000548, 0.011541, 1e-06, 0.150076
520, 0.000658, 0.011949, 1e-06, 0.178804
530, 0.000543, 0.011088, 0, 0.133409
540, 0.000592, 0.01111, 0, 0.165086
550, 0.000552, 0.020877, 1e-06, 0.183958
560, 0.000586, 0.011073, 0, 0.195167
570, 0.000596, 0.011271, 0, 0.1402
580, 0.000592, 0.011404, 0, 0.132023
590, 0.000551, 0.011347, 1e-06, 0.189426
610, 0.000599, 0.011373, 1e-06, 0.205113
620, 0.000667, 0.011219, 1e-06, 0.143374
630, 0.000641, 0.011652, 0, 0.203658
640, 0.000522, 0.208721, 0, 1.4479
650, 0.000843, 0.016506, 0, 0.213956
660, 0.000541, 0.010845, 1e-06, 0.206922
670, 0.000522, 0.011036, 1e-06, 0.208327
680, 0.00062, 0.01204, 0, 0.162926
690, 0.000581, 0.011529, 0, 0.163047
700, 0.000535, 0.011206, 0, 0.144727
710, 0.000533, 0.011146, 1e-06, 0.168064
720, 0.000574, 0.011603, 0, 0.161783
730, 0.00063, 0.022724, 0, 0.203338
740, 0.000527, 0.015414, 1e-06, 0.201862
750, 0.001829, 0.013166, 1e-06, 0.197989
760, 0.000567, 0.011443, 0, 0.127466
770, 0.000531, 0.011411, 0, 0.130655
780, 0.000572, 0.011578, 1e-06, 0.190787
790, 0.000573, 0.011581, 1e-06, 0.133865
800, 0.00063, 0.011015, 1e-06, 0.131619
810, 0.000526, 0.015572, 1e-06, 0.193891
820, 0.000524, 0.010977, 1e-06, 0.173301
830, 0.000526, 0.011498, 1e-06, 0.131439
840, 0.000523, 0.011027, 0, 0.197452
850, 0.000611, 0.011336, 0, 0.199329
860, 0.000571, 0.011743, 0, 0.188989
870, 0.000578, 0.011448, 0, 0.129221
880, 0.000568, 0.011227, 0, 0.142804
890, 0.000525, 0.011053, 0, 0.202235
910, 0.001808, 0.018828, 1e-06, 0.128874
920, 0.000531, 0.01216, 1e-06, 0.137328
930, 0.000569, 0.011363, 1e-06, 0.130971
940, 0.00053, 0.01112, 1e-06, 0.134594
950, 0.000525, 0.210254, 1e-06, 1.43953
960, 0.001278, 0.018086, 1e-06, 0.22057
970, 0.000847, 0.016802, 0, 0.170037
980, 0.000847, 0.016873, 2e-06, 0.19736
990, 0.000528, 0.011081, 1e-06, 0.19208
1000, 0.000524, 0.011236, 1e-06, 0.202763
1010, 0.000577, 0.011259, 1e-06, 0.20402
1020, 0.001797, 0.01721, 0, 0.189833
1030, 0.000529, 0.011231, 0, 0.131356
1040, 0.000635, 0.011041, 0, 0.128289
1050, 0.00085, 0.016644, 0, 0.124828
1060, 0.000527, 0.011959, 0, 0.202662
1070, 0.00097, 0.021931, 1e-06, 0.117323
1080, 0.000572, 0.011641, 0, 0.131927
1090, 0.000627, 0.011682, 1e-06, 0.13727
1100, 0.000609, 0.011358, 1e-06, 0.128201
1110, 0.000567, 0.011995, 1e-06, 0.128649
1120, 0.000627, 0.011469, 0, 0.134596
1130, 0.000637, 0.01095, 1e-06, 0.197355
1140, 0.000579, 0.011829, 0, 0.191265
1150, 0.000532, 0.011424, 0, 0.136818
1160, 0.00053, 0.011237, 0, 0.20115
1170, 0.000527, 0.011247, 1e-06, 0.200318
1180, 0.000541, 0.011551, 0, 0.1935
1190, 0.001796, 0.019415, 0, 0.2039
1210, 0.000525, 0.011325, 1e-06, 0.211276
1220, 0.000566, 0.011451, 0, 0.205913
1230, 0.000525, 0.011299, 1e-06, 0.126975
1240, 0.000525, 0.011137, 1e-06, 0.131832
1250, 0.000616, 0.01148, 1e-06, 0.164262
1260, 0.00057, 0.229214, 0, 1.44502
1270, 0.001389, 0.018861, 1e-06, 0.217824
1280, 0.000843, 0.016959, 1e-06, 0.199838
1290, 0.000568, 0.01145, 1e-06, 0.219749
1300, 0.00058, 0.0112, 1e-06, 0.198794
1310, 0.000601, 0.012161, 0, 0.201924
1320, 0.000545, 0.011472, 0, 0.196283
1330, 0.00057, 0.011304, 1e-06, 0.127408
1340, 0.000523, 0.020745, 1e-06, 0.186769
1350, 0.000528, 0.011657, 1e-06, 0.183433
1360, 0.000572, 0.011284, 0, 0.209381
1370, 0.000527, 0.011123, 1e-06, 0.136711
1380, 0.000569, 0.023575, 1e-06, 0.116583
1390, 0.000565, 0.011193, 0, 0.136329
1400, 0.000574, 0.011531, 1e-06, 0.193021
1410, 0.00053, 0.011166, 1e-06, 0.197302
1420, 0.000534, 0.011366, 1e-06, 0.138818
1430, 0.000623, 0.011144, 0, 0.197566
1440, 0.000617, 0.011063, 1e-06, 0.134824
1450, 0.000523, 0.011484, 1e-06, 0.194422
1460, 0.000527, 0.011147, 1e-06, 0.130479
1470, 0.000571, 0.011301, 0, 0.12792
1480, 0.000567, 0.011438, 1e-06, 0.132171
1490, 0.000525, 0.010923, 1e-06, 0.196545
1510, 0.000526, 0.011173, 1e-06, 0.203208
1520, 0.001426, 0.016665, 0, 0.195915
1530, 0.000628, 0.011936, 1e-06, 0.187463
1540, 0.000645, 0.012487, 0, 0.131374
1550, 0.000528, 0.011082, 0, 0.131349
1560, 0.000633, 0.011587, 1e-06, 0.195453
1570, 0.000525, 0.21792, 0, 1.45746
1580, 0.000905, 0.01691, 1e-06, 0.218833
1590, 0.000839, 0.01689, 1e-06, 0.198946
1600, 0.00063, 0.010941, 1e-06, 0.198043
1610, 0.00056, 0.011244, 1e-06, 0.187752
1620, 0.000529, 0.011335, 1e-06, 0.208034
1630, 0.001659, 0.020114, 0, 0.166018
1640, 0.000848, 0.016729, 0, 0.197214
1650, 0.000568, 0.011294, 0, 0.205143
1660, 0.000611, 0.011558, 1e-06, 0.136815
1670, 0.000524, 0.010879, 0, 0.130822
1680, 0.000621, 0.011185, 1e-06, 0.195353
1690, 0.001794, 0.011012, 0, 0.199135
1700, 0.000632, 0.011375, 0, 0.137103
1710, 0.000655, 0.012212, 1e-06, 0.139419
1720, 0.000643, 0.011323, 0, 0.195157
1730, 0.000841, 0.016776, 1e-06, 0.125278
1740, 0.000582, 0.011206, 1e-06, 0.138081
1750, 0.000569, 0.011055, 1e-06, 0.206528
1760, 0.00064, 0.01125, 0, 0.194642
1770, 0.000634, 0.011982, 1e-06, 0.138494
1780, 0.00063, 0.011901, 0, 0.163247
1790, 0.000551, 0.011391, 0, 0.211926
1810, 0.000838, 0.01678, 1e-06, 0.201932
1810, 0.000565, 0.011068, 1e-06, 0.201804
1820, 0.000524, 0.011098, 0, 0.20246
1820, 0.000525, 0.011063, 0, 0.198095
1830, 0.000533, 0.016049, 0, 0.164142
1830, 0.000631, 0.010983, 1e-06, 0.131085
1840, 0.000634, 0.011075, 0, 0.205895
1840, 0.000523, 0.246382, 0, 1.45212
1850, 0.000879, 0.017091, 0, 0.21888
1850, 0.000861, 0.01706, 1e-06, 0.207447
1860, 0.000855, 0.016727, 1e-06, 0.198714
1860, 0.00066, 0.012469, 0, 0.184047
1870, 0.000532, 0.011047, 0, 0.132264
1870, 0.000663, 0.011285, 1e-06, 0.133912
1880, 0.000566, 0.011111, 0, 0.135501
1880, 0.000524, 0.011125, 0, 0.199507
1890, 0.000526, 0.012072, 0, 0.192902
1890, 0.00063, 0.011011, 0, 0.135024
1900, 0.000549, 0.011123, 1e-06, 0.135463
1900, 0.000634, 0.011001, 1e-06, 0.126656
1910, 0.000838, 0.016774, 1e-06, 0.123075
1910, 0.000559, 0.011097, 0, 0.196594
1920, 0.000641, 0.010841, 0, 0.19449
1920, 0.000576, 0.01159, 1e-06, 0.134957
1930, 0.00052, 0.010939, 1e-06, 0.127729
1930, 0.000528, 0.011078, 0, 0.132844
1940, 0.000633, 0.010688, 0, 0.193776
1940, 0.000572, 0.011375, 0, 0.197828
1950, 0.00052, 0.011315, 0, 0.196932
1950, 0.000555, 0.011201, 1e-06, 0.202119
1960, 0.000521, 0.011163, 0, 0.194759
1960, 0.000521, 0.0109, 0, 0.126557
1970, 0.000526, 0.011043, 1e-06, 0.131368
1970, 0.000611, 0.011104, 0, 0.189626
1980, 0.000846, 0.016741, 1e-06, 0.196374
1980, 0.000531, 0.011032, 1e-06, 0.163628
1990, 0.000645, 0.01078, 1e-06, 0.140318
1990, 0.00056, 0.010945, 0, 0.12581
2000, 0.000526, 0.010976, 1e-06, 0.129971
2000, 0.000533, 0.011181, 0, 0.203574
2010, 0.000614, 0.010691, 1e-06, 0.197133
2010, 0.00063, 0.011492, 1e-06, 0.133332
2020, 0.000611, 0.010813, 0, 0.12494
2020, 0.00053, 0.011401, 0, 0.125239
2030, 0.000532, 0.011099, 0, 0.201436
2030, 0.000632, 0.01119, 0, 0.182119
2040, 0.000528, 0.011145, 0, 0.128441
2040, 0.000638, 0.011001, 0, 0.130256
2050, 0.000573, 0.01099, 1e-06, 0.14022
2050, 0.000615, 0.010993, 0, 0.191239
2060, 0.001794, 0.01558, 0, 0.170169
2060, 0.000522, 0.015944, 0, 0.124354
2070, 0.000522, 0.010902, 1e-06, 0.124615
2070, 0.000521, 0.011071, 1e-06, 0.190322
2080, 0.000521, 0.010904, 0, 0.194972
2080, 0.000564, 0.010845, 1e-06, 0.165825
2090, 0.000565, 0.010967, 1e-06, 0.126544
2090, 0.000619, 0.010749, 1e-06, 0.135482
2100, 0.000521, 0.01085, 0, 0.135025
2110, 0.000594, 0.010712, 1e-06, 0.12759
2110, 0.000619, 0.010875, 0, 0.205999
2120, 0.000522, 0.011724, 1e-06, 0.131551
2120, 0.000568, 0.011077, 1e-06, 0.128689
2130, 0.000627, 0.024178, 1e-06, 0.189234
2130, 0.00058, 0.011057, 0, 0.137761
2140, 0.000526, 0.010862, 1e-06, 0.126829
2140, 0.000562, 0.011538, 1e-06, 0.12949
2150, 0.000521, 0.211165, 1e-06, 1.47899
2150, 0.000837, 0.016745, 1e-06, 0.214077
2160, 0.000844, 0.016807, 1e-06, 0.203289
2160, 0.000851, 0.01666, 1e-06, 0.197053
2170, 0.000631, 0.011184, 0, 0.201388
2170, 0.000613, 0.011494, 1e-06, 0.191986
2180, 0.000841, 0.016721, 0, 0.187077
2180, 0.000623, 0.011512, 1e-06, 0.217123
2190, 0.000582, 0.011005, 0, 0.194931
2190, 0.00065, 0.011369, 1e-06, 0.149557
2200, 0.000569, 0.011087, 1e-06, 0.205308
2200, 0.000626, 0.01581, 1e-06, 0.183811
2210, 0.000528, 0.011132, 0, 0.199673
2210, 0.000574, 0.011195, 0, 0.180187
2220, 0.0006, 0.01153, 0, 0.139702
2220, 0.000525, 0.010989, 1e-06, 0.132685
2230, 0.00062, 0.011945, 0, 0.13064
2230, 0.00057, 0.011099, 1e-06, 0.200197
2240, 0.000525, 0.011223, 1e-06, 0.197894
2240, 0.001805, 0.016786, 0, 0.134033
2250, 0.000567, 0.011035, 0, 0.130701
2250, 0.000614, 0.011892, 1e-06, 0.124593
2260, 0.000523, 0.011055, 0, 0.193644
2260, 0.000521, 0.011243, 1e-06, 0.126131
2270, 0.000522, 0.010896, 1e-06, 0.201961
2270, 0.000614, 0.011034, 1e-06, 0.142799
2280, 0.000847, 0.016769, 1e-06, 0.129922
2280, 0.000617, 0.011342, 1e-06, 0.144417
2290, 0.000626, 0.011888, 1e-06, 0.128823
2290, 0.000618, 0.011799, 1e-06, 0.141392
2300, 0.00084, 0.016667, 0, 0.154601
2300, 0.000628, 0.020779, 0, 0.262544
2310, 0.000838, 0.016657, 1e-06, 0.161179
2310, 0.000642, 0.012361, 0, 0.136296
2320, 0.000635, 0.011619, 1e-06, 0.128523
2320, 0.000842, 0.016467, 0, 0.138696
2330, 0.00062, 0.022458, 1e-06, 0.145775
2330, 0.000618, 0.011539, 0, 0.14399
2340, 0.000567, 0.011671, 0, 0.132499
2340, 0.000582, 0.011772, 0, 0.136469
2350, 0.000852, 0.016927, 1e-06, 0.159541
2350, 0.001796, 0.016803, 0, 0.189987
2360, 0.001632, 0.023583, 1e-06, 0.154139
2360, 0.000543, 0.022019, 0, 0.193385
2370, 0.000617, 0.011209, 1e-06, 0.17195
2370, 0.000842, 0.01654, 1e-06, 0.140312
2380, 0.000561, 0.01166, 1e-06, 0.152639
2380, 0.000844, 0.016707, 1e-06, 0.127952
2390, 0.00063, 0.011467, 1e-06, 0.205654
2390, 0.000657, 0.011971, 0, 0.143415
2400, 0.00062, 0.012561, 1e-06, 0.130447
2410, 0.000642, 0.010941, 1e-06, 0.14372
2420, 0.000634, 0.012504, 1e-06, 0.139119
2430, 0.000963, 0.016493, 1e-06, 0.13677
2440, 0.000564, 0.011406, 0, 0.175207
2450, 0.000634, 0.012358, 1e-06, 0.141771
2460, 0.000841, 0.016557, 0, 0.124693
2470, 0.000654, 0.020778, 0, 0.144363
2480, 0.000565, 0.01166, 1e-06, 0.140427
2490, 0.000634, 0.012352, 0, 0.133085
2500, 0.000565, 0.201772, 1e-06, 1.41057
2510, 0.001792, 0.018015, 1e-06, 0.211789
2520, 0.000843, 0.016717, 1e-06, 0.203812
2530, 0.000842, 0.016764, 1e-06, 0.199527
2540, 0.000839, 0.022581, 0, 0.192054
2550, 0.000845, 0.016519, 0, 0.126371
2560, 0.000616, 0.01137, 0, 0.212954
2570, 0.00139, 0.022683, 0, 0.172989
2580, 0.000875, 0.016509, 1e-06, 0.125838
2590, 0.000528, 0.011553, 0, 0.14437
2600, 0.000523, 0.01788, 1e-06, 0.134752
2610, 0.000616, 0.011895, 1e-06, 0.205567
2620, 0.000834, 0.016531, 1e-06, 0.195599
2630, 0.000623, 0.01156, 0, 0.139572
2640, 0.000563, 0.020221, 0, 0.113669
2650, 0.00084, 0.022847, 1e-06, 0.162786
2660, 0.000633, 0.011325, 1e-06, 0.145477
2670, 0.000563, 0.011115, 0, 0.181876
2680, 0.000626, 0.011011, 0, 0.191716
2690, 0.000598, 0.011369, 1e-06, 0.199435
2710, 0.00064, 0.011375, 0, 0.141552
2720, 0.000566, 0.011121, 1e-06, 0.128177
2730, 0.000569, 0.011155, 0, 0.131096
2740, 0.00085, 0.016757, 0, 0.138226
2750, 0.000588, 0.011732, 1e-06, 0.200349
2760, 0.00061, 0.011552, 0, 0.138663
2770, 0.000554, 0.011153, 1e-06, 0.128752
2780, 0.000626, 0.012526, 1e-06, 0.133489
2790, 0.000621, 0.011639, 0, 0.137455
2800, 0.000628, 0.011799, 0, 0.143892
2810, 0.000631, 0.198631, 0, 1.46165
2820, 0.001497, 0.017294, 1e-06, 0.213739
2830, 0.000854, 0.016686, 1e-06, 0.200279
2840, 0.000842, 0.015445, 0, 0.190996
2850, 0.000632, 0.010785, 1e-06, 0.129634
2860, 0.000621, 0.011034, 0, 0.129646
2870, 0.000529, 0.011206, 0, 0.197457
2880, 0.000524, 0.010977, 1e-06, 0.195338
2890, 0.000615, 0.010912, 0, 0.202206
2900, 0.001785, 0.011581, 0, 0.190434
2910, 0.000612, 0.011182, 1e-06, 0.204887
2920, 0.000622, 0.010767, 1e-06, 0.197192
2930, 0.000525, 0.011038, 0, 0.197814
2940, 0.000566, 0.010844, 1e-06, 0.127365
2950, 0.000527, 0.011354, 1e-06, 0.128616
2960, 0.000521, 0.011269, 1e-06, 0.192183
2970, 0.000524, 0.011143, 0, 0.197089
2980, 0.000525, 0.011124, 1e-06, 0.196153
2990, 0.000525, 0.011106, 0, 0.194995
3010, 0.000625, 0.010691, 1e-06, 0.19651
3020, 0.000853, 0.016696, 1e-06, 0.186721
3030, 0.000644, 0.010843, 0, 0.197174
3040, 0.000517, 0.010931, 1e-06, 0.193746
3050, 0.000527, 0.011047, 1e-06, 0.209716
3060, 0.000632, 0.010582, 0, 0.196686
3070, 0.000632, 0.011247, 0, 0.140896
3080, 0.000519, 0.011108, 1e-06, 0.192421
3090, 0.00056, 0.024882, 0, 0.182822
3100, 0.000641, 0.010894, 1e-06, 0.192889
3110, 0.001791, 0.02078, 0, 0.16204
3120, 0.000584, 0.201157, 0, 1.44262
3130, 0.000856, 0.0167, 1e-06, 0.235939
3140, 0.000844, 0.023093, 0, 0.201422
3150, 0.001809, 0.01699, 1e-06, 0.193346
3160, 0.000854, 0.016973, 1e-06, 0.19353
3170, 0.000532, 0.011458, 1e-06, 0.200381
3180, 0.000532, 0.011148, 0, 0.211139
3190, 0.000621, 0.011532, 1e-06, 0.139777
3200, 0.000649, 0.01133, 1e-06, 0.134544
3210, 0.000523, 0.010777, 1e-06, 0.195699
3220, 0.000622, 0.01063, 0, 0.202599
3230, 0.000567, 0.010929, 0, 0.204978
3240, 0.001793, 0.014391, 0, 0.197049
3250, 0.000564, 0.011067, 0, 0.192409
3260, 0.000525, 0.01088, 0, 0.1999
3270, 0.001263, 0.018781, 0, 0.162357
3280, 0.000528, 0.01102, 0, 0.200464
3290, 0.000537, 0.011026, 0, 0.202086
3310, 0.000572, 0.010995, 0, 0.147209
3320, 0.000534, 0.010982, 0, 0.146453
3330, 0.000628, 0.010668, 0, 0.194785
3340, 0.001787, 0.017417, 0, 0.18871
3350, 0.000841, 0.014844, 1e-06, 0.194582
3360, 0.001795, 0.018677, 0, 0.174471
3370, 0.000526, 0.010863, 1e-06, 0.197104
3380, 0.000521, 0.010606, 1e-06, 0.199534
3390, 0.000526, 0.011074, 1e-06, 0.174503
3400, 0.000638, 0.011284, 1e-06, 0.194088
3410, 0.001809, 0.020456, 1e-06, 0.188234
3420, 0.000567, 0.010903, 0, 0.179729
3430, 0.000523, 0.199248, 0, 1.4343
3440, 0.001039, 0.022969, 0, 0.212148
3450, 0.00084, 0.01641, 1e-06, 0.196225
3460, 0.000521, 0.010949, 1e-06, 0.195221
3470, 0.000841, 0.016556, 1e-06, 0.203526
3480, 0.001791, 0.019026, 0, 0.13777
3490, 0.000529, 0.011149, 0, 0.137198
3500, 0.000527, 0.011123, 0, 0.136761
3510, 0.000531, 0.011079, 1e-06, 0.145753
3520, 0.000527, 0.011141, 1e-06, 0.136759
3530, 0.000562, 0.01096, 0, 0.208664
3540, 0.000607, 0.010643, 0, 0.199546
3550, 0.00063, 0.010738, 0, 0.204566
3560, 0.000568, 0.011035, 0, 0.195997
3570, 0.000619, 0.010997, 0, 0.213633
3580, 0.000957, 0.011127, 0, 0.197795
3590, 0.000521, 0.010994, 0, 0.171827
4210, 0.000542, 0.011553, 1e-06, 0.214627
4210, 0.000527, 0.010971, 0, 0.138736
4220, 0.000529, 0.011026, 0, 0.196437
4220, 0.000524, 0.010936, 1e-06, 0.170704
4230, 0.000526, 0.010991, 1e-06, 0.156677
4230, 0.000628, 0.010883, 0, 0.138705
4240, 0.000569, 0.011082, 1e-06, 0.131442
4240, 0.000839, 0.01665, 1e-06, 0.206776
4250, 0.000628, 0.010711, 0, 0.197474
4250, 0.000525, 0.011092, 1e-06, 0.196342
